id, title, author, summary, rating, warnings, category, fandoms, relationship, characters, additional_tags, language, published, words, chapters_posted, chapters_total, comments, kudos, bookmarks, hits
"17303471", "Bark Like A Chicken", "wackyjacqs", "<p>Another scream rips free from Sam’s throat and Jack’s gaze snaps to his teammate. He takes a step closer and glares when MacKenzie orders him not to act further.</p>", "['General Audiences']", "[]", "['F/M']", "Stargate SG-1", "[]", "[]", "[]", "English", "2019-01-04", "591", "1", "1", "24", "86", "4", "1306"
"17290121", "The Last Straw", "wackyjacqs", "<p>Sam reached up and took her father’s hand gently in hers. She wasn’t sure what she expected him to talk about as he lay dying, but questioning her happiness and what she did – or didn’t – have in her life hadn’t ranked highly on the list.</p>", "['Teen And Up Audiences']", "[]", "['F/M']", "Stargate SG-1", "[]", "[]", "[]", "English", "2019-01-03", "1097", "1", "1", "27", "125", "2", "1468"
"17284040", "No Absolution", "sharim28", "<p>If Carter dies, a part of him will die, and he’s not sure it’s a part he can live without.  Post Upgrades Tag.</p>", "['Teen And Up Audiences']", "['Choose Not To Use Archive Warnings']", "['F/M']", "Stargate SG-1", "[]", "[]", "[]", "English", "2019-01-03", "1328", "1", "1", "49", "154", "13", "1287"
"17273708", "Science, Fiction, And Big Honkin' Space Guns", "wackyjacqs", "<p>"Technically, as I'm the one who gives the orders around here, I don't think I have to do anything." </p>
<p>Sam smiled. "Not this time, sir. Everyone has to do this at least once."</p>", "['Teen And Up Audiences']", "[]", "['F/M']", "Stargate SG-1", "[]", "[]", "[]", "English", "2019-01-02", "683", "1", "1", "16", "96", "0", "1254"
"17115341", "together", "hopalong2", "<p>I don't own anything purely fanfic</p><p> </p><p>Sequel to forever after</p>", "['Explicit']", "['Choose Not To Use Archive Warnings']", "['F/M']", "Stargate SG-1", "[]", "[]", "[]", "English", "2019-01-02", "3241", "7", "?", "0", "12", "1", "488"
"17257856", "Polar Bear Swim", "wackyjacqs", "<p>“How’s the water?” </p><p>“Still warmer than the time we crashed in the ocean,” he calls back. Not much warmer, he muses, but he refuses to let Sam know that.</p>", "['Teen And Up Audiences']", "[]", "['F/M']", "Stargate SG-1", "[]", "[]", "[]", "English", "2019-01-01", "528", "1", "1", "20", "97", "1", "1406"
"16983987", "Healing begins", "hopalong2", "<p>I don't own anything purely fanfic</p>", "['Mature']", "['Choose Not To Use Archive Warnings']", "['F/M']", "Stargate SG-1", "[]", "[]", "[]", "English", "2019-01-01", "2364", "5", "5", "0", "13", "0", "487"
"17241056", "Dogma Days", "Freya_the_Snake_Slayer", "<p>Jack tries to comfort a new colleague during an air raid (sort of..!) Something short and random to kick-off the New Year.</p>", "['General Audiences']", "[]", "['F/M']", "Stargate SG-1", "[]", "[]", "[]", "English", "2018-12-31", "690", "1", "1", "10", "35", "0", "362"
"17240666", "Countdown To New Year's", "wackyjacqs", "<p>Shouts of 'Happy New Year!' rang out around them. Cheers erupted, champagne flowed, hugs and kisses were exchanged; but the couple were oblivious, only having eyes for each other.</p>", "['General Audiences']", "[]", "['F/M']", "Stargate SG-1", "[]", "[]", "[]", "English", "2018-12-31", "216", "1", "1", "22", "63", "1", "493"
"17219063", "Sam & Jack - Just say yes (made for Shipmas 2018)", "Samantha_Carter_is_my_muse", "", "['General Audiences']", "[]", "['F/M']", "Stargate SG-1", "[]", "[]", "[]", "English", "2018-12-30", "25", "1", "1", "0", "11", "0", "257"
"17216534", "Sam & Jack - Just married (made for Shipmas 2018)", "Samantha_Carter_is_my_muse", "", "['General Audiences']", "[]", "['F/M']", "Stargate SG-1", "[]", "[]", "[]", "English", "2018-12-29", "2", "1", "1", "0", "11", "0", "255"
"17216354", "Something in the Air", "Cheekyblonde", "<p>A mission to a new planet has a strange effect on Colonel O'Neill and Major Carter.</p>", "['Explicit']", "['Choose Not To Use Archive Warnings']", "['F/M']", "Stargate SG-1", "[]", "[]", "[]", "English", "2018-12-29", "5439", "1", "1", "1", "46", "1", "1756"
"17215013", "Sam & Jack - Dogtags (made for Shipmas 2018)", "Samantha_Carter_is_my_muse", "", "['General Audiences']", "[]", "['F/M']", "Stargate SG-1", "[]", "[]", "[]", "English", "2018-12-29", "2", "1", "1", "2", "9", "0", "249"
"17194373", "Retirement", "hopalong2", "<p>I don't own anything purely fanfic</p>", "['Explicit']", "['Choose Not To Use Archive Warnings']", "['F/M']", "Stargate SG-1", "[]", "[]", "[]", "English", "2018-12-29", "1436", "3", "3", "2", "19", "0", "746"
"17209604", "Sam & Jack - In black (made for Shipmas 2018)", "Samantha_Carter_is_my_muse", "", "['General Audiences']", "[]", "['F/M']", "Stargate SG-1", "[]", "[]", "[]", "English", "2018-12-29", "2", "1", "1", "6", "13", "0", "233"
"17209400", "Sam & Jack - The Lab (made for Shipmas 2018)", "Samantha_Carter_is_my_muse", "", "['General Audiences']", "[]", "['F/M']", "Stargate SG-1", "[]", "[]", "[]", "English", "2018-12-29", "2", "1", "1", "1", "9", "0", "189"
"17192087", "Santa Baby", "xbleeple", "<p>The Carter-O'Neill family's Christmas at the cabin gets interrupted by an expected, but early guest.</p>", "['General Audiences']", "[]", "['F/M']", "Stargate SG-1", "[]", "[]", "[]", "English", "2018-12-27", "1509", "1", "1", "13", "71", "2", "800"
"16862917", "The Man", "hopalong2", "<p>I don't own anything purely fanfic</p>", "['Explicit']", "['Choose Not To Use Archive Warnings']", "['F/M', 'Gen']", "Stargate SG-1", "[]", "[]", "[]", "English", "2018-12-27", "2542", "6", "6", "4", "23", "1", "905"
"16967340", "JACK AND SAM IN CAPTIVITY", "TuruaSam", "<p>Set after Jack is promoted to General but rejoins SG1 to attend an important Harvest Festival. (Set after E15 S8)<br/>Jack and Sam are captured when they try to save their Allies from being taken by Slave Traders.<br/>'The Master' is aroused by Sam's golden haired beauty as well as her military skills. After stripping her to the waist to inspect her potential as a personal whore, he noticed Jack's eyes avoiding Sam's breasts. Once on the Whore Ship, he strips Sam and sexually assaults her to tease Jack. Sam's pussy was tight, and he forced Sam to confess that her last real cock was 2yrs ago. He had Jack stripped, intending to humiliate him with his unwanted sexual arousal, but was surprised by Jack's massive cock. The Master knew by the look on Sam's shocked face, that making Jack rape and injure her with his huge cock, would be much worse for her than raping her himself.  Jack fucks Sam with drug fueled lust. Then the Master wants his turn but Sam fights back....<br/>Jack and Sam try and cope with the fact that they have to continue fucking to stay alive and earn their keep.<br/>They both hide their real feelings for each other, while they struggle to deal with their new lives as sex slaves as Sam recovers.</p>", "['Explicit']", "['Graphic Depictions Of Violence', 'Rape/Non-Con', 'Underage']", "['F/M']", "Stargate SG-1", "[]", "[]", "[]", "English", "2018-12-25", "124004", "15", "15", "30", "102", "4", "4843"
"17140640", "All is calm, all is bright", "Joracwyn", "<p>It wasn't a normal Christmas Eve: offworld, on a desert planet, babysitting telescopes. But the stargazing made it all worthwhile.</p>", "['General Audiences']", "[]", "['F/M']", "Stargate SG-1", "[]", "[]", "[]", "English", "2018-12-24", "5273", "1", "1", "23", "98", "3", "687"
"17130260", "A Million Pinpoints of Light", "Amilyn", "<p>Shortly after "Beneath the Surface," Sam and Jack tumble into a cavern off-world and are trapped there, injured and cold.</p>", "['General Audiences']", "[]", "['F/M', 'Gen']", "Stargate SG-1", "[]", "[]", "[]", "English", "2018-12-24", "1905", "1", "1", "10", "83", "3", "780"
"17134685", "Brave New World", "LVB", "<p>Is there anyone better than Jack at fielding questions at a press conference? Probably.</p>", "['Teen And Up Audiences']", "[]", "['F/M']", "Stargate SG-1", "[]", "[]", "[]", "English", "2018-12-24", "2454", "1", "1", "6", "65", "3", "735"
"17133743", "Scotch Tape and Christmas Eve", "Kinggorilla", "<p>"Not all people are cut out for the party life."</p><p>This was bugging me for most of yesterday, so I sat down and ripped it out in one shot.<br/>My apologies if it's a little rough around the edges.</p><p>Intermittent salty language and cocktail wieners in bbq sauce. You were warned</p><p>Hat tip to the gracious Sophiehatt3r, the inimitable Samcaarter, the redoubtable bethanyactually, and the unsinkable ProfessorTennant.  Hopefully, you recognize your influence.  Hugs to lots of others who contributed in too many ways to name.</p>", "['Teen And Up Audiences']", "[]", "['F/M']", "Stargate SG-1", "[]", "[]", "[]", "English", "2018-12-24", "5112", "1", "1", "10", "102", "5", "739"
"17127806", "Did my heart love till now?", "acemerrill", "<p>Sort of a post-apocalyptic AU. The Stargate and the SGC don't exist in this universe, but some of our favorites are or were still in the Air Force.</p>", "['Teen And Up Audiences']", "[]", "['F/M']", "Stargate SG-1", "[]", "[]", "[]", "English", "2018-12-23", "4576", "1", "1", "16", "59", "5", "568"
"17123348", "Hey, Part-Timer", "crowdedangels", "<p>He jumped up from his foldaway chair as if he’d been hit with a missile and not a snowball.</p>", "['Explicit']", "[]", "['F/M']", "Stargate SG-1", "[]", "[]", "[]", "English", "2018-12-23", "2100", "1", "1", "14", "100", "3", "1260"
"17121407", "and we'll call it a christmas miracle", "samcaarter", "<p>"Well, this is a cliché"</p>", "['Teen And Up Audiences']", "[]", "['F/M']", "Stargate SG-1", "[]", "[]", "[]", "English", "2018-12-23", "3450", "1", "1", "16", "99", "2", "991"
"17121293", "Tied in a Bow", "RookieGater", "<p>Sam needs help with something and Jack is there to save the day.</p>", "['Teen And Up Audiences']", "[]", "['F/M']", "Stargate SG-1", "[]", "[]", "[]", "English", "2018-12-23", "1876", "1", "1", "13", "59", "4", "606"
"17120723", "Fix You", "z_Bohemian_Butterfly_z", "<p>Once you lose someone close to you, the trauma of that experience never really seems to leave you. It just sits there in the back of your mind lurking until something else triggers it and brings the memories flooding back to the forefront of your mind. For Jack O'Neill, his son Charlie's death has left an indelible mark on him. So, when Sam is shot during an ambush while trying to protect him, what will his reaction to all of this be? Will he be calm &amp; collected or will it bring back some of those painful memories and feelings of helplessness?</p>", "['General Audiences']", "['Choose Not To Use Archive Warnings']", "['F/M']", "Stargate SG-1", "[]", "[]", "[]", "English", "2018-12-23", "1665", "1", "1", "11", "29", "0", "523"
"17120693", "Ninteen", "xbleeple", "<p>There's over two feet of snow outside and Sam has a gift for Jack.</p>", "['Teen And Up Audiences']", "[]", "['F/M']", "Stargate SG-1", "[]", "[]", "[]", "English", "2018-12-23", "2098", "1", "1", "21", "67", "3", "809"
"17119451", "Jack's Christmases Past", "QuarkieSoul", "<p>For Jack, like many, Christmas is a complicated time.  This Christmas time he is exhausted and emotionally raw when he is confronted with memories of Charlie and his Dad of Christmases from his past.  Facing grief during the holidays, remembering the good times and making more memories.  Sam and Jack established relationship.</p>", "['General Audiences']", "[]", "['F/M']", "Stargate SG-1", "[]", "[]", "[]", "English", "2018-12-23", "2679", "1", "1", "10", "37", "1", "379"
"17119112", "Best Kept Secret", "LittleVala", "<p>This is for the Sg1 secret Santa that was organized on Tumblr. My person was Elle-vee-bee. The prompt was Secret Relationship on base or something post Atlantis. What came to fruition was a series of one shots of Sam and Jack keeping their relationship a secret or on the DL. The first fic takes place after Stargate Sg-1 S9E7, the second fic takes place right at the end of the 200th episode, the third fic takes place Atlantis Season 4 after episode 17. The last fic will take place post Continuum!</p>", "['Teen And Up Audiences']", "[]", "['F/M']", "Stargate SG-1", "[]", "[]", "[]", "English", "2018-12-23", "3870", "3", "3", "9", "60", "5", "693"
"17119058", "Graced", "unadrift", "<p>She'd dumped him. <i>Dumped</i> him. In a sense, at least.<br/>'It's not gonna happen' had to count as being dumped.</p>", "['Teen And Up Audiences']", "[]", "['F/M', 'Gen']", "Stargate SG-1", "[]", "[]", "[]", "English", "2018-12-23", "3547", "1", "1", "0", "25", "3", "494"
"17118239", "The unexpected consequences of cake", "elefantin", "<p>Six weeks before unexpectedly being recalled back to duty, it's Christmas Eve and Jack is sitting in a diner eating cake.</p><p>My Secret Santa fic for the prompt "Strangers meet on Christmas Eve"</p>", "['Teen And Up Audiences']", "[]", "['F/M']", "Stargate SG-1", "[]", "[]", "[]", "English", "2018-12-23", "3435", "1", "1", "10", "88", "6", "619"
"17115239", "Little White Lies", "Niknaksstuff", "<p>“I’m not sure I’ll make it home this year.” </p>
<p>Jack O’Neill’s message was met with an almost painful silence. He’d actually been rehearsing the best way of telling Sam all day but the excruciating way that he could hear her trying to control her displeasure, only served to confirm his original  assumption. She was royally pissed at him.</p>", "['General Audiences']", "[]", "['F/M']", "Stargate SG-1", "[]", "[]", "[]", "English", "2018-12-22", "2512", "1", "1", "7", "61", "1", "654"
